,Unnamed: 0,Unnamed: 0.1,Movie,Distributor,WW_gross,Domestic_gross,Domestic_percentage,Intr_gross,Intr_percentage,Movie_link,movie,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Central America,Chile,China,Colombia,Croatia,Curacao,Cyprus,Czech Republic,Denmark,Dist,Dominican Republic,East & West Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Genre,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,MpaaRating,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,ProdBudget,Puerto Rico,Qatar,Romania,Runtime,Russia,Russia - CIS,Serbia & Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French-speaking),Switzerland (German-speaking),Switzerland (Italian-speaking),Taiwan,Thailand,Trinidad & Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,Uruguay,UsDist,UsRelease,Venezuela,Vietnam,West Indies,dummy,updatedGenre
215,215,233,Cartel Land,Orch.,1100000.0,704000.0,62.5,422000.0,37.5,/movies/?id=cartelland.htm,cartelland,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Documentary,58107.0,,,,,,,,,,,,,,,,,,,,279493.0,,R,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,103971.0,,The Orchard,2015-07-03,,,,,Documentary
216,216,234,Timbuktu,Cohen,1100000.0,1100000.0,100.0,,0.0,/movies/?id=timbuktu.htm,timbuktu,,,,92724.0,,347058.0,,,,,,,,,,,,,36665.0,Filmladen,,,,,,,,,4152207.0,Foreign,152939.0,,22713.0,,,,,,,,462816.0,,,,,,,,,,152897.0,,PG-13,244660.0,,,,,,,,,,,,,,97.0,,,,,,,,,411238.0,,,,,,13934.0,,,,13465.0,,,,,Cohen Media Group,2015-01-28,,,,,Foreign
217,217,235,Dior and I,Orch.,1000000.0,1000000.0,100.0,,0.0,/movies/?id=diorandi.htm,diorandi,,,200007.0,20533.0,,27915.0,,51864.0,,,,,,,,,,,,Madman,,,,,,,,,,Documentary,5121.0,,,168986.0,,,,,,,,,,,,,,,,,,,Unrated,32725.0,231393.0,,,,,,,,2335.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,The Orchard,2015-04-10,,,,,Documentary
218,218,236,5 Flights Up,Focus,1000000.0,1000000.0,100.0,,0.0,/movies/?id=5flightsup.htm,5flightsup,,,163767.0,,,,,78764.0,,,,35334.0,,,,,,,9431.0,Becker,,,,,,,,,,Drama,,,,,,,,,,,504129.0,,,,,,3415.0,,5938.0,,403111.0,,PG-13,146629.0,120933.0,,,,,72100.0,,,35148.0,,,,,92.0,,,,,,,68543.0,213263.0,798421.0,,,,,,,,,,,,,,,Focus Features,2015-05-08,,,,,Drama
219,219,238,Gett: The Trial of Viviane Amsalem,MBox,988000.0,988000.0,100.0,,0.0,/movies/?id=gett.htm,gett,,,,,,36376.0,,,,,,,,,,,,,,ABC,,,,,,,,,,Foreign,,,12926.0,,,810.0,,,,,71089.0,,,,,,,,,,85449.0,,Unrated,,,,5287.0,,,,,6219.0,,,,,,115.0,,,,,,,,,52854.0,,,,,,,,,,,,,,,Music Box Films,2015-02-13,,,,,Foreign
220,220,239,Boruto: Naruto the Movie,Elev.,920000.0,920000.0,100.0,,0.0,/movies/?id=borutonarutothemovie.htm,borutonarutothemovie,,,175887.0,,,,,,,,,,15392640.0,,,,,,,Madman,,,,,,,,,69687.0,Animation,,,,83140.0,,,,,,,,,,,,,,,,370848.0,144394.0,,Unrated,,33805.0,,,,,,,,,,,,,100.0,,,,,,,,406478.0,,,,,,,,228579.0,,,,,,,,Eleven Arts,2015-10-10,,,,,Animation
221,221,240,Singh is Bling,Eros,919000.0,919000.0,100.0,,0.0,/movies/?id=singhisbliing.htm,singhisbliing,,,136283.0,,,,,,,,,,,,,,,,,Eros,,,,,,,,,,Action Comedy,,,,,,,18480073.0,,,,,,,,,,,,,71306.0,,,Unrated,,78822.0,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,539272.0,,Eros,2015-10-02,,,,,Comedy
222,222,241,ABCD (Any Body Can Dance) 2,UTV,892000.0,892000.0,100.0,,0.0,/movies/?id=abcd2.htm,abcd2,,,45541.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Musical,,,,,,,,,,,,,,,,,,,,27612.0,,,Unrated,,29171.0,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,182501.0,,UTV Communications,2015-06-19,,,,,Musical
223,223,242,Mustang,Cohen,845000.0,845000.0,100.0,,0.0,/movies/?id=mustang.htm,mustang,66567.0,,282215.0,50681.0,,199837.0,,57009.0,,,,11889.0,,,4395.0,,,,63665.0,CDI,,,,9758.0,,,,10124.0,820277.0,Drama,636706.0,,20354.0,,,,,,,,463924.0,,,,,,,7165.0,,,63229.0,,PG-13,,,,13143.0,,,,,117679.0,30807.0,,,,,97.0,,7100.0,,,,,,41974.0,794284.0,,,54681.0,,,,,,,89837.0,,,93425.0,12379.0,Cohen Media Group,2015-11-20,,,,,Drama
224,224,243,Labyrinth of Lies,SPC,794000.0,794000.0,100.0,,0.0,/movies/?id=labyrinthoflies.htm,labyrinthoflies,90117.0,,158459.0,11873.0,,,,106556.0,,,,,,62245.0,9164.0,,,,70742.0,CDI,,,,,,,,,547458.0,Foreign,1756867.0,,,,,,,,,,406348.0,,,,,,,,,,66924.0,,R,,91515.0,,,,,,,2054.0,,,,,,124.0,,,,,,,,,278092.0,66736.0,,,,,,,,,10231.0,,,,26471.0,Sony Classics,2015-09-30,,,,,Foreign
225,225,244,The D Train,IFC,775000.0,673000.0,86.9,102000.0,13.1,/movies/?id=dtrain.htm,dtrain,,,,,,,,,,,,,,,,,,,,Sony,,,,,,,,,,Comedy,66209.0,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,101.0,,,,,,,,,5586.0,,,,,,,,,,,,,13233.0,,IFC,2015-05-08,,,,,Comedy
226,226,246,Tangerine,Magn.,702000.0,702000.0,100.0,,0.0,/movies/?id=tangerine.htm,tangerine,,,,,,,,21910.0,,,,,,,,,,,,-,,,,,,,,,16458.0,Comedy / Drama,,,,7778.0,,,,,,,,,,,,,,,,,9913.0,,R,,18188.0,,,,,,,1744.0,1152.0,,,,,88.0,,,,,,,,,,,,,,,,6995.0,,,,,,28376.0,,Magnolia,2015-07-10,,,,,Comedy
227,227,247,Red Army,SPC,695000.0,695000.0,100.0,,0.0,/movies/?id=redarmy.htm,redarmy,,,,10004.0,,,,,,,,,,,,,,,,Filmladen,,,,,,,,,38571.0,Documentary,,,,,,876.0,,,,,,,,,,,,,,,,,PG,,,,,,,,,,,,,,,76.0,,,,,,,,,44837.0,,,,,,,,,,,,,9792.0,,Sony Classics,2015-01-23,,,,,Documentary
228,228,248,The Stanford Prison Experiment,IFC,661000.0,661000.0,100.0,,0.0,/movies/?id=stanfordprison.htm,stanfordprison,,,,,,,,,,,,,,,,,,,,Munro,,,,,,,,,,Thriller,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,2553.0,,IFC,2015-07-17,,,,,Thriller
229,229,249,The Assassin,WGUSA,633000.0,633000.0,100.0,,0.0,/movies/?id=theassassin.htm,theassassin,,,,,,57185.0,,48634.0,,,,,9400000.0,,,,,,,-,,,,,,,,9433.0,,Action Drama,,,,211053.0,,617.0,,,,,,,,,,,,,,,,,Unrated,,8346.0,,109968.0,,,,,5947.0,24903.0,,,,,107.0,,,,104207.0,,4894.0,,91089.0,61234.0,10013.0,,,,,1083809.0,9879.0,,,6979.0,,,109213.0,,Well Go USA,2015-10-16,,,,,Drama
230,230,250,"Kumiko, The Treasure Hunter",Ampl.,623000.0,623000.0,100.0,,0.0,/movies/?id=kumiko.htm,kumiko,,,101791.0,,,,,,,,,,,,,,,,,Palace,,,,,,,,,,Adventure Comedy,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,14449.0,,,,,,,,,Amplify,2015-03-18,,,,,Comedy
231,231,251,Welcome to Me,Alc,609000.0,609000.0,100.0,,0.0,/movies/?id=welcometome.htm,welcometome,,,,,,,,,,,,,,,,,,,,KNCC,,,,,,,,,,Comedy / Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,25725.0,2242.0,,Alchemy,2015-05-01,,,,,Comedy
232,232,253,Detective Byomkesh Bakshy,Yash,579000.0,579000.0,100.0,,0.0,/movies/?id=detectivebyomkeshbakshy.htm,detectivebyomkeshbakshy,,,,,,,,,,,,,,,,,,,,Yash Raj,,,,,,,,,,Thriller,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,248382.0,,,Yash Raj,2015-04-03,,,,,Thriller
233,233,254,Freeheld,LGF,573000.0,573000.0,100.0,,0.0,/movies/?id=freeheld.htm,freeheld,13336.0,,,15833.0,,,,74721.0,,,,,,,,,,,,Alfa,,,,,,,,24319.0,148900.0,Drama,82867.0,,,66410.0,,,,,,,231083.0,,,,,,,,,,,,PG-13,31904.0,16316.0,,,,,,,,45444.0,,,,,103.0,,8622.0,,,,840.0,5628.0,,93044.0,,,,,,,,,,10954.0,,,18245.0,3517.0,Lionsgate,2015-10-02,9153.0,,,,Drama
234,234,255,When Marnie Was There,GK,561000.0,561000.0,100.0,,0.0,/movies/?id=whenmarniewasthere.htm,whenmarniewasthere,,,48592.0,,,,,7159.0,,,,,,,,,,,,Madman,,,,,,,,70938.0,328526.0,Animation,93223.0,,,188088.0,,,,,,,,,33068148.0,,,,,,,,15739.0,,PG,,,,91639.0,,,,,,2758.0,,,,,103.0,,,,,,,,228617.0,53455.0,,,,,,,30220.0,,,,,17934.0,141697.0,,GKIDS,2015-05-22,,,,,Animation
235,235,256,Gabbar is Back,Eros,535000.0,535000.0,100.0,,0.0,/movies/?id=gabbarisback.htm,gabbarisback,,,72693.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,33181.0,,,Unrated,,50456.0,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,307651.0,,Eros,2015-05-01,,,,,Foreign
236,236,257,The Last - Naruto the Movie,Elev.,524000.0,524000.0,100.0,,0.0,/movies/?id=lastnaruto.htm,lastnaruto,,,134543.0,,,,,222435.0,,,,133532.0,,,,,,,,Madman,,,,,,,,,,Animation,,,,186995.0,,,,,,,,,,,,,,,,,299216.0,,Unrated,,29030.0,,,,,184137.0,47902.0,,,,,,,112.0,,428849.0,,380939.0,,,,329622.0,,,,,,,,,,,,,,,,Eleven Arts,2015-02-20,,47534.0,,,Animation
237,237,258,Peggy Guggenheim Art Addict,SD,498000.0,498000.0,100.0,,0.0,/movies/?id=peggyguggenheimartaddict.htm,peggyguggenheimartaddict,,,,,,,,,,,,,,,,,,,,Madman,,,,,,,,,,1 hrs. 36 min.,,,,,,,,,,,,,,,,,,,,,,,Unrated,,92747.0,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,136416.0,,"November 6, 2015",,,,,,
238,238,259,Phantom (2015),UTV,490000.0,490000.0,100.0,,0.0,/movies/?id=phantom15.htm,phantom15,,,,,,,,,,,,,,,,,,,,Disney,,,,,,,,,,Action Drama,,,,,,,13168510.0,,,,,,,,,,,,,,,,Unrated,,18096.0,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,UTV Communications,2015-08-28,,,,,Drama
239,239,260,Somewhere Only We Know,CL,482000.0,482000.0,100.0,,0.0,/movies/?id=somewhereonlyweknow.htm,somewhereonlyweknow,,,69994.0,,,,,,,,,,45160000.0,,,,,,,CL,,,,,,,,,,Foreign,,,,6642.0,,,,,,,,,,,,,,,,,,,Unrated,,18734.0,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-02-13,,,,,Foreign
240,240,261,Let's Get Married,CL,463000.0,463000.0,100.0,,0.0,/movies/?id=letsgetmarried.htm,letsgetmarried,,,60295.0,,,,,,,,,,45420000.0,,,,,,,CL,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,29511.0,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-04-03,,,,,Foreign
241,241,262,Bombay Velvet,FIP,451000.0,451000.0,100.0,,0.0,/movies/?id=bombayvelvet.htm,bombayvelvet,,,42055.0,,20277.0,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,11374.0,,,Unrated,,10114.0,,,43445.0,,,,,,,,35326.0,,149.0,,,,,,,,,,,,,,,,,,,,,,145195.0,,FIP,2015-05-15,,,,,Drama
242,242,263,Attack on Titan: Part 1,FUN,450000.0,450000.0,100.0,,0.0,/movies/?id=attackontitanpart1.htm,attackontitanpart1,,,173046.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,Animation,,,,1407115.0,,,,,,,,,25786343.0,,,,,,,201197.0,,,Unrated,,49528.0,,,,,,668086.0,,,,,,,90.0,,302422.0,,583912.0,,,,,,,,,,,600667.0,560656.0,,,,28163.0,,,,FUNimation Films,2015-09-30,,,,,Animation
243,243,265,Saint Laurent,SPC,429000.0,429000.0,100.0,,0.0,/movies/?id=saintlaurent.htm,saintlaurent,,,,,,74215.0,,57785.0,,,,,,,6472.0,,,8066.0,,Cineart,,,,,,8031.0,,,2498642.0,Foreign,,,,31680.0,,,,,,,,,,,,,,,24024.0,,,,R,,,,,,,,,,,,,,,150.0,,,,16216.0,,,3571.0,,,,,,,,,39256.0,,,,,,,,Sony Classics,2015-05-08,,,,,Foreign
244,244,266,Listen to Me Marlon,SHO,426000.0,426000.0,100.0,,0.0,/movies/?id=listentomemarlon.htm,listentomemarlon,,,,,,,,,,,,,,,,,,,,Rialto,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,19948.0,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,70558.0,,Showtime,2015-07-29,,,,,Documentary
245,245,267,Heart of a Dog,Abr.,421000.0,421000.0,100.0,,0.0,/movies/?id=heartofadog.htm,heartofadog,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,1 hrs. 15 min.,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,24997.0,,,,,75.0,,6166.0,,,,,,,,,,,,,,,,,,,,23430.0,,"October 21, 2015",,,,,,
246,246,268,The Witness (Wo shi zheng ren),CL,418000.0,418000.0,100.0,,0.0,/movies/?id=woshizhengren.htm,woshizhengren,,,62360.0,,,,,,,,,,33461140.0,,,,,,,CL,,,,,,,,,,1 hrs. 52 min.,,,,,,,,,,,,,,,,,,,,,,,Unrated,,21994.0,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,"October 30, 2015",,,,,,
247,247,270,The Second Mother,Osci.,377000.0,377000.0,100.0,,0.0,/movies/?id=thesecondmother.htm,thesecondmother,6210.0,,,29945.0,,,,1297282.0,,,,,,,,,,,,-,,,,,,,,,170795.0,Foreign,467274.0,,,,,,,,,,,,,,,,,,,,,,R,41878.0,,,22050.0,,,,,8083.0,25049.0,,,,,111.0,,,,,,,,9833.0,272216.0,,,23181.0,,,,,,,10491.0,,,,,Oscilloscope Pictures,2015-08-28,,,,,Foreign
248,248,272,Katti Batti,UTV,365000.0,365000.0,100.0,,0.0,/movies/?id=kattibatti.htm,kattibatti,,,25749.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Romantic Comedy,,,,,,,3524047.0,,,,,,,,,,,,,,,,Unrated,,8905.0,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,155502.0,,UTV Communications,2015-09-18,,,,,Comedy
249,249,273,Kahlil Gibran's The Prophet,GK,355000.0,355000.0,100.0,,0.0,/movies/?id=theprophet.htm,theprophet,,,,,2427.0,,,,1982.0,,,,,,,,,,,-,,,,,,,,,60295.0,Animation,,,,,,,,,,,,,,,,,,337580.0,,,51482.0,,PG,,,,,4889.0,,,,,,,,12789.0,,83.0,,,,,,,8935.0,51470.0,,,,,,,,,,,,,,,,GKIDS,2015-08-07,,,,,Animation
250,250,275,Noble,Asp.,347000.0,347000.0,100.0,,0.0,/movies/?id=noble.htm,noble,,,,,,,,,,,,,,,,,,,,Rialto,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,PG-13,,537144.0,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,4388.0,,Aspiration Media,2015-05-08,,,,,Drama
251,251,276,Northern Limit Line,WGUSA,338000.0,338000.0,100.0,,0.0,/movies/?id=northernlimitline.htm,northernlimitline,,,38656.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,War Drama,,,,17607.0,,,,,,,,,,,,,,,,,,,Unrated,,11169.0,,,,,,,,,,,,,130.0,,,,,,,,39629338.0,,,,,,,,,,,,,,,,Well Go USA,2015-07-17,,,,,Drama
252,252,277,Shamitabh,Eros,325000.0,325000.0,100.0,,0.0,/movies/?id=shamitabh.htm,shamitabh,,,,,,,,,,,,,,,,,,,,Saggi,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,7224.0,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,Eros,2015-02-06,,,,,Foreign
253,253,278,Jafar Panahi's Taxi,KL,322000.0,322000.0,100.0,,0.0,/movies/?id=taxitehran.htm,taxitehran,,,,110426.0,,199780.0,,47255.0,,,,,,,1616.0,,,,,Filmladen,,,,,,,,95270.0,,Drama,1329496.0,,,110784.0,,,,,,,748467.0,,,,,,,,,,,,Unrated,168263.0,,,147586.0,,,,,34502.0,,,,,,82.0,,7852.0,,,,9823.0,,11524.0,305840.0,,,,203023.0,,,,,,10037.0,,,43041.0,,Kino Lorber,2015-10-02,,,,,Drama
254,254,279,Good Kill,IFC,316000.0,316000.0,100.0,,0.0,/movies/?id=goodkill.htm,goodkill,32027.0,,,,2244.0,,,,,,,8369.0,,,,,,,,Disney,,,,64024.0,5530.0,,,,300211.0,Drama,,,,,,4419.0,,,,,223939.0,,,5421.0,,,,,,77366.0,,,R,,,,,12039.0,,17003.0,,,12429.0,,,14935.0,,102.0,,,,56337.0,,,,,,,,,,,50883.0,19763.0,,,,,,,5545.0,IFC,2015-05-15,223824.0,21691.0,,,Drama
255,255,280,Running Man (2015),CL,311000.0,311000.0,100.0,,0.0,/movies/?id=runningman2015.htm,runningman2015,,,,,,,,,,,,,68450000.0,,,,,,,-,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,21497.0,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-01-30,,,,,Foreign
256,256,282,Theeb,FM,283000.0,283000.0,100.0,,0.0,/movies/?id=theeb.htm,theeb,,,,,,26215.0,,27934.0,,,,,,,,,,,,ABC,,,,,6230.0,,,,,Adventure,,,,,,,,488.0,,,,,,54991.0,,72115.0,,4547.0,,,,,Unrated,,,,102000.0,7474.0,,,,,,,,664.0,,100.0,,,,,,1763.0,,,15356.0,,,,,,,,,1309.0,,,32638.0,74035.0,,Film Movement,2015-11-06,,,,,Adventure
257,257,283,White God,Magn.,282000.0,282000.0,100.0,,0.0,/movies/?id=whitegod.htm,whitegod,,,,1924.0,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,,150265.0,,,,,,,,,,,,,,,,55991.0,,R,,,,,,,,,,,,,,9590.0,119.0,,,,13989.0,,,,,55151.0,,,,,,,3424.0,,,9212.0,,,,,Magnolia,2015-03-27,,,,,Foreign
258,258,284,A Borrowed Identity,Strand,282000.0,282000.0,100.0,,0.0,/movies/?id=aborrowedidentity.htm,aborrowedidentity,,,,34068.0,,,,,,,,,,,,,,,,Polyfilm,,,,,,,,,394565.0,Drama,202039.0,,,,,,,,,,,,,,,,,,1617.0,,,,Unrated,,,,,,,,,,,,,,,104.0,,,,,,,,,17129.0,,,,,,,,,,,,,,,Strand,2015-06-26,,,,,Drama
259,259,286,Hitchcock/Truffaut,Cohen,260000.0,260000.0,100.0,,0.0,/movies/?id=hitchcocktruffaut.htm,hitchcocktruffaut,,,,,,,,,,,,,,,,,,,,Arthouse,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,,,,,,,,80.0,,17736.0,,,,,,,59068.0,,,,,,,,,,10026.0,,,33571.0,,Cohen Media Group,2015-12-02,,,,,Documentary
260,260,287,Love (2015),Alc,249000.0,249000.0,100.0,,0.0,/movies/?id=lovenoe.htm,lovenoe,,,,39548.0,,,,58857.0,,,,,,,8464.0,,,48377.0,,-,,,,,,,,12746.0,101157.0,Drama,45918.0,,,,,12087.0,,,,,,,,,,,,,58042.0,,80067.0,,Unrated,,,,,,,,,,10660.0,3000000.0,,,11471.0,135.0,,,9608.0,,2234.0,37150.0,,,,,,,,,,,,,,,,65829.0,,Alchemy,2015-10-30,,,,,Drama
261,261,288,Tevar,Eros,236000.0,236000.0,100.0,,0.0,/movies/?id=tevar.htm,tevar,,,,,,,,,,,,,,,,,,,,Saggi,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,6451.0,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,Eros,2015-01-09,,,,,Foreign
262,262,289,20 Once Again,CJ,235000.0,235000.0,100.0,,0.0,/movies/?id=20onceagain.htm,20onceagain,,,,,,,,,,,,,59010000.0,,,,,,,China Film,,,,,,,,,,Foreign,,,,140409.0,,,,,,,,,,,,,,,,,,,Unrated,,11329.0,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,CJ Entertainment,2015-01-16,,,,,Foreign
263,263,290,Slow West,A24,229000.0,229000.0,100.0,,0.0,/movies/?id=slowwest.htm,slowwest,,,,28467.0,,,,,,,,,,,1481.0,,,,19829.0,-,,,,,,,,,,Action Thriller,225445.0,,,,,,,,,,,,,,,,,,,,,,R,41172.0,34551.0,,,,,,,24382.0,,,,,,84.0,,16153.0,,,,,,58134.0,36616.0,,,,,,,,,,8771.0,,11865.0,559614.0,,A24,2015-05-20,,,,,Action
264,264,291,The Taking of Tiger Mountain,WGUSA,229000.0,229000.0,100.0,,0.0,/movies/?id=takingoftigermountain.htm,takingoftigermountain,,,,,,,,,,,,,141020000.0,,,,,,,HuaXia,,,,,,,,,126337.0,Foreign / Action,,,,43632.0,,,,,,,,,,,,,,,,57341.0,,,Unrated,,,,,,,,,,,,,,,136.0,,,,170924.0,,,,,,,,,,,,6837.0,,,,,,,,Well Go USA,2015-01-02,,,,,Action
265,265,292,A Royal Night Out,ADC,228000.0,228000.0,100.0,,0.0,/movies/?id=aroyalnightout.htm,aroyalnightout,,,1680930.0,27707.0,,,,,,,,,,,,,,,,PPI,,,,,,,,,,Drama,128871.0,,20862.0,26803.0,,,,,,,90652.0,,,,,,8352.0,9925.0,6027.0,,,,PG-13,,512220.0,,,,,,,,23493.0,,,,,97.0,,,,32912.0,,,39291.0,,220130.0,,,,,,,,,,13647.0,,,1590567.0,,Atlas Distribution,2015-12-04,,,,,Drama
266,266,293,A Pigeon Sat on a Branch Reflecting on Existence,Magn.,223000.0,223000.0,100.0,,0.0,/movies/?id=pigeon.htm,pigeon,,,,80415.0,,,,,1113.0,,,,,,4610.0,,,,,Polyfilm,,,,,,,,26012.0,,Comedy / Drama,,,,,,,,,,,213994.0,,,,,,,,750.0,,,,PG-13,,,,201947.0,,,,,5622.0,,,,,,101.0,,62641.0,,,,,,,117205.0,390636.0,,,,,,,,,,,,,,Magnolia,2015-06-03,,,,,Comedy
267,267,295,Fall in Love Like a Star,CL,213000.0,213000.0,100.0,,0.0,/movies/?id=fallinlovelikeastar.htm,fallinlovelikeastar,,,32343.0,,,,,,,,,,22640355.0,,,,,,,CL,,,,,,,,,,Romance,,,,,,,,,,,,,,,,,,,,,,,Unrated,,8934.0,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-12-04,,,,,Romance
268,268,296,Dark Places,A24,209000.0,209000.0,100.0,,0.0,/movies/?id=darkplaces.htm,darkplaces,25119.0,,,,,223074.0,,93353.0,,,,18442.0,,80351.0,,,,21696.0,,Alfa,,,,30414.0,,,,,1354953.0,Drama / Thriller,10726.0,,156270.0,203572.0,,,,,,,138553.0,,,,3035.0,,,7738.0,,64574.0,274741.0,,R,183671.0,,,35200.0,,,10804.0,13653.0,,53609.0,,,,,104.0,,,,91176.0,14599.0,,40529.0,361607.0,,28021.0,,,,,1027700.0,49212.0,,,100824.0,,,892.0,14802.0,A24,2015-08-07,137614.0,11740.0,,,Drama
269,269,298,Gemma Bovery,MBox,192000.0,192000.0,100.0,,0.0,/movies/?id=gemmabovary.htm,gemmabovary,19775.0,,,28518.0,,1913.0,,33598.0,,,,,,,,,,,,IFA,,,,,,,,,3956458.0,Comedy,106437.0,,30124.0,,,,,,,,91263.0,,,,,,3088.0,4023.0,1715.0,,,,R,,36775.0,,2927.0,,,,,,12797.0,,,,,99.0,,,2524.0,,,18231.0,,,102066.0,,,,,,,,,,,,,,,Music Box Films,2015-05-29,,,,,Comedy
270,270,299,The Connection,Drft.,191000.0,191000.0,100.0,,0.0,/movies/?id=connection2015.htm,connection2015,,,,,,,,,,,,,,,,,,,,Gaumont,,,,,,,,,11447153.0,Foreign,,,,,,,,,,,158810.0,,,,,,5744.0,9878.0,6527.0,,,,R,,,,96226.0,,,,,,,,,,,135.0,,40555.0,,,,,,,16048.0,,,,,,,,,,16242.0,,,,,Drafthouse,2015-05-15,,,,,Foreign
271,271,300,Love and Lost (Shi Gu),CL,189000.0,189000.0,100.0,,0.0,/movies/?id=loveandlost.htm,loveandlost,,,,,,,,,,,,,34180000.0,,,,,,,China Film,,,,,,,,,,Foreign,,,,345228.0,,,,,,,,,,,,,,,,118792.0,,,Unrated,,14787.0,,,,,,,,,,,,,108.0,,,,82553.0,,,,,,,,,,,,,,,,,,,,China Lion,2015-03-20,,,,,Foreign
272,272,301,Stonewall (2015),RAtt.,188000.0,188000.0,100.0,,0.0,/movies/?id=stonewall15.htm,stonewall15,,,,932.0,,,,,,,,,,,,,,,,WB,,,,,,,,,,Drama,41469.0,,,,,,,,,,62048.0,,,,,,,,,,,,R,,,,,,,,,,,,,,,129.0,,,,546.0,,,,,,,,,,,,,,,,,,,,Roadside Attractions,2015-09-25,,,,,Drama
273,273,302,Maggie,RAtt.,187000.0,187000.0,100.0,,0.0,/movies/?id=maggie.htm,maggie,,,,,,,,,,,,,,,,,,,,-,,,,,8206.0,,,,328085.0,Drama / Thriller,,,,3458.0,,,,,,,337960.0,,,1429.0,,,,6124.0,,126791.0,,,PG-13,,,,3629.0,8515.0,,,84770.0,,28682.0,,,,,95.0,,,,75542.0,,,,,72133.0,,,,,,25454.0,61324.0,,,,,,,,Roadside Attractions,2015-05-08,,34838.0,,,Drama
